,Date,Close,Low,High,weekday_fa,Date_Gregorian
1436,1400/11/03,1257000.0,1257000.0,1281000.0,سه‌شنبه,2022-01-23
1437,1400/11/04,1235000.0,1235000.0,1255000.0,چهارشنبه,2022-01-24
1438,1400/11/05,1208000.0,1208000.0,1234000.0,پنج‌شنبه,2022-01-25
1439,1400/11/06,1229000.0,1214000.0,1229000.0,جمعه,2022-01-26
1440,1400/11/09,1259000.0,1233000.0,1259000.0,دوشنبه,2022-01-29
1441,1400/11/10,1285000.0,1268000.0,1285000.0,سه‌شنبه,2022-01-30
1442,1400/11/11,1295000.0,1285000.0,1295000.0,چهارشنبه,2022-01-31
1443,1400/11/12,1301000.0,1297000.0,1301000.0,پنج‌شنبه,2022-02-01
1444,1400/11/13,1301000.0,1299000.0,1301000.0,جمعه,2022-02-02
1445,1400/11/16,1304000.0,1304000.0,1306000.0,دوشنبه,2022-02-05
1446,1400/11/17,1282000.0,1282000.0,1304000.0,سه‌شنبه,2022-02-06
1447,1400/11/18,1274000.0,1274000.0,1279000.0,چهارشنبه,2022-02-07
1448,1400/11/19,1281000.0,1276000.0,1281000.0,پنج‌شنبه,2022-02-08
1449,1400/11/20,1284000.0,1279000.0,1284000.0,جمعه,2022-02-09
1450,1400/11/23,1284000.0,1284000.0,1286000.0,دوشنبه,2022-02-12
1451,1400/11/24,1276000.0,1276000.0,1284000.0,سه‌شنبه,2022-02-13
1452,1400/11/25,1283000.0,1277000.0,1283000.0,چهارشنبه,2022-02-14
1453,1400/11/27,1282000.0,1282000.0,1284000.0,جمعه,2022-02-16
1454,1400/11/30,1282000.0,1282000.0,1283000.0,دوشنبه,2022-02-19
1455,1400/12/01,1274000.0,1274000.0,1283000.0,سه‌شنبه,2022-02-20
1456,1400/12/02,1282000.0,1275000.0,1283000.0,چهارشنبه,2022-02-21
1457,1400/12/03,1285000.0,1283000.0,1285000.0,پنج‌شنبه,2022-02-22
1458,1400/12/04,1288000.0,1285000.0,1288000.0,جمعه,2022-02-23
1459,1400/12/07,1283000.0,1283000.0,1288000.0,دوشنبه,2022-02-26
1460,1400/12/08,1279000.0,1279000.0,1282000.0,سه‌شنبه,2022-02-27
1461,1400/12/09,1282000.0,1280000.0,1282000.0,چهارشنبه,2022-02-28
1462,1400/12/11,1281000.0,1281000.0,1285000.0,جمعه,2022-03-02
1463,1400/12/14,1299000.0,1287000.0,1299000.0,دوشنبه,2022-03-05
1464,1400/12/15,1323000.0,1304000.0,1323000.0,سه‌شنبه,2022-03-06
1465,1400/12/16,1343000.0,1328000.0,1345000.0,چهارشنبه,2022-03-07
1466,1400/12/17,1337000.0,1337000.0,1342000.0,پنج‌شنبه,2022-03-08
1467,1400/12/18,1348000.0,1338000.0,1348000.0,جمعه,2022-03-09
1468,1400/12/21,1333000.0,1333000.0,1341000.0,دوشنبه,2022-03-12
1469,1400/12/22,1335000.0,1332000.0,1336000.0,سه‌شنبه,2022-03-13
1470,1400/12/23,1335000.0,1335000.0,1337000.0,چهارشنبه,2022-03-14
1471,1400/12/24,1337000.0,1334000.0,1338000.0,پنج‌شنبه,2022-03-15
1472,1400/12/25,1345000.0,1339000.0,1345000.0,جمعه,2022-03-16
1473,1400/12/28,1367000.0,1348000.0,1367000.0,دوشنبه,2022-03-19
1474,1401/01/06,1391000.0,1374000.0,1391000.0,دوشنبه,2022-03-26
1475,1401/01/07,1404000.0,1392000.0,1404000.0,سه‌شنبه,2022-03-27
1476,1401/01/08,1419000.0,1404000.0,1419000.0,چهارشنبه,2022-03-28
1477,1401/01/09,1414000.0,1414000.0,1423000.0,پنج‌شنبه,2022-03-29
1478,1401/01/10,1432000.0,1412000.0,1432000.0,جمعه,2022-03-30
1479,1401/01/14,1462000.0,1435000.0,1462000.0,سه‌شنبه,2022-04-03
1480,1401/01/15,1469000.0,1469000.0,1477000.0,چهارشنبه,2022-04-04
1481,1401/01/16,1471000.0,1465000.0,1471000.0,پنج‌شنبه,2022-04-05
1482,1401/01/17,1464000.0,1464000.0,1474000.0,جمعه,2022-04-06
1483,1401/01/20,1459000.0,1452000.0,1461000.0,دوشنبه,2022-04-09
1484,1401/01/21,1474000.0,1462000.0,1474000.0,سه‌شنبه,2022-04-10
1485,1401/01/22,1479000.0,1475000.0,1480000.0,چهارشنبه,2022-04-11
1486,1401/01/23,1446000.0,1446000.0,1474000.0,پنج‌شنبه,2022-04-12
1487,1401/01/24,1454000.0,1443000.0,1454000.0,جمعه,2022-04-13
1488,1401/01/27,1468000.0,1458000.0,1468000.0,دوشنبه,2022-04-16
1489,1401/01/28,1475000.0,1466000.0,1475000.0,سه‌شنبه,2022-04-17
1490,1401/01/29,1502000.0,1479000.0,1503000.0,چهارشنبه,2022-04-18
1491,1401/01/30,1513000.0,1500000.0,1513000.0,پنج‌شنبه,2022-04-19
1492,1401/01/31,1512000.0,1511000.0,1516000.0,جمعه,2022-04-20
1493,1401/02/04,1505000.0,1505000.0,1513000.0,سه‌شنبه,2022-04-24
1494,1401/02/05,1507000.0,1502000.0,1507000.0,چهارشنبه,2022-04-25
1495,1401/02/06,1523000.0,1509000.0,1523000.0,پنج‌شنبه,2022-04-26
1496,1401/02/07,1521000.0,1521000.0,1526000.0,جمعه,2022-04-27
1497,1401/02/10,1522000.0,1521000.0,1524000.0,دوشنبه,2022-04-30
1498,1401/02/11,1523000.0,1522000.0,1526000.0,سه‌شنبه,2022-05-01
1499,1401/02/12,1530000.0,1523000.0,1530000.0,چهارشنبه,2022-05-02
1500,1401/02/17,1544000.0,1536000.0,1544000.0,دوشنبه,2022-05-07
1501,1401/02/18,1553000.0,1547000.0,1553000.0,سه‌شنبه,2022-05-08
1502,1401/02/19,1540000.0,1540000.0,1554000.0,چهارشنبه,2022-05-09
1503,1401/02/20,1540000.0,1535000.0,1540000.0,پنج‌شنبه,2022-05-10
1504,1401/02/21,1564000.0,1544000.0,1564000.0,جمعه,2022-05-11
1505,1401/02/24,1578000.0,1569000.0,1578000.0,دوشنبه,2022-05-14
1506,1401/02/25,1573000.0,1570000.0,1580000.0,سه‌شنبه,2022-05-15
1507,1401/02/26,1584000.0,1575000.0,1584000.0,چهارشنبه,2022-05-16
1508,1401/02/27,1606000.0,1589000.0,1607000.0,پنج‌شنبه,2022-05-17
1509,1401/02/28,1595000.0,1595000.0,1605000.0,جمعه,2022-05-18
1510,1401/02/31,1580000.0,1580000.0,1592000.0,دوشنبه,2022-05-21
1511,1401/03/01,1582000.0,1580000.0,1582000.0,سه‌شنبه,2022-05-22
1512,1401/03/03,1556000.0,1556000.0,1557000.0,پنج‌شنبه,2022-05-24
1513,1401/03/04,1564000.0,1558000.0,1564000.0,جمعه,2022-05-25
1514,1401/03/07,1553000.0,1553000.0,1568000.0,دوشنبه,2022-05-28
1515,1401/03/08,1534000.0,1533000.0,1552000.0,سه‌شنبه,2022-05-29
1516,1401/03/09,1537000.0,1535000.0,1538000.0,چهارشنبه,2022-05-30
1517,1401/03/10,1543000.0,1537000.0,1543000.0,پنج‌شنبه,2022-05-31
1518,1401/03/11,1542000.0,1540000.0,1544000.0,جمعه,2022-06-01
1519,1401/03/16,1514000.0,1514000.0,1541000.0,چهارشنبه,2022-06-06
1520,1401/03/17,1515000.0,1513000.0,1516000.0,پنج‌شنبه,2022-06-07
1521,1401/03/18,1520000.0,1516000.0,1520000.0,جمعه,2022-06-08
1522,1401/03/21,1518000.0,1518000.0,1521000.0,دوشنبه,2022-06-11
1523,1401/03/22,1532000.0,1517000.0,1532000.0,سه‌شنبه,2022-06-12
1524,1401/03/23,1571000.0,1537000.0,1571000.0,چهارشنبه,2022-06-13
1525,1401/03/24,1574000.0,1573000.0,1575000.0,پنج‌شنبه,2022-06-14
1526,1401/03/25,1564000.0,1564000.0,1574000.0,جمعه,2022-06-15
1527,1401/03/28,1548000.0,1548000.0,1564000.0,دوشنبه,2022-06-18
1528,1401/03/29,1546000.0,1546000.0,1549000.0,سه‌شنبه,2022-06-19
1529,1401/03/30,1547000.0,1547000.0,1550000.0,چهارشنبه,2022-06-20
1530,1401/03/31,1540000.0,1540000.0,1547000.0,پنج‌شنبه,2022-06-21
1531,1401/04/01,1533000.0,1533000.0,1540000.0,جمعه,2022-06-22
1532,1401/04/04,1520000.0,1520000.0,1533000.0,دوشنبه,2022-06-25
1533,1401/04/05,1501000.0,1501000.0,1520000.0,سه‌شنبه,2022-06-26
1534,1401/04/06,1504000.0,1501000.0,1504000.0,چهارشنبه,2022-06-27
1535,1401/04/08,1514000.0,1512000.0,1514000.0,جمعه,2022-06-29
1536,1401/04/11,1502000.0,1502000.0,1513000.0,دوشنبه,2022-07-02
1537,1401/04/12,1503000.0,1500000.0,1503000.0,سه‌شنبه,2022-07-03
1538,1401/04/13,1507000.0,1504000.0,1507000.0,چهارشنبه,2022-07-04
1539,1401/04/14,1511000.0,1507000.0,1511000.0,پنج‌شنبه,2022-07-05
1540,1401/04/15,1503000.0,1503000.0,1510000.0,جمعه,2022-07-06
1541,1401/04/20,1488000.0,1488000.0,1499000.0,چهارشنبه,2022-07-11
1542,1401/04/21,1484000.0,1480000.0,1487000.0,پنج‌شنبه,2022-07-12
1543,1401/04/22,1490000.0,1487000.0,1491000.0,جمعه,2022-07-13
1544,1401/04/25,1480000.0,1480000.0,1490000.0,دوشنبه,2022-07-16
1545,1401/04/26,1470000.0,1468000.0,1480000.0,سه‌شنبه,2022-07-17
1546,1401/04/28,1469000.0,1469000.0,1471000.0,پنج‌شنبه,2022-07-19
1547,1401/04/29,1472000.0,1469000.0,1472000.0,جمعه,2022-07-20
1548,1401/05/01,1473000.0,1473000.0,1477000.0,دوشنبه,2022-07-23
1549,1401/05/03,1439000.0,1439000.0,1463000.0,چهارشنبه,2022-07-25
1550,1401/05/04,1438000.0,1438000.0,1441000.0,پنج‌شنبه,2022-07-26
1551,1401/05/05,1444000.0,1439000.0,1444000.0,جمعه,2022-07-27
1552,1401/05/08,1441000.0,1441000.0,1449000.0,دوشنبه,2022-07-30
1553,1401/05/09,1423000.0,1423000.0,1441000.0,سه‌شنبه,2022-07-31
1554,1401/05/10,1428000.0,1424000.0,1428000.0,چهارشنبه,2022-08-01
1555,1401/05/11,1430000.0,1428000.0,1430000.0,پنج‌شنبه,2022-08-02
1556,1401/05/12,1437000.0,1431000.0,1437000.0,جمعه,2022-08-03
1557,1401/05/15,1449000.0,1439000.0,1449000.0,دوشنبه,2022-08-06
1558,1401/05/18,1452000.0,1448000.0,1453000.0,پنج‌شنبه,2022-08-09
1559,1401/05/19,1448000.0,1448000.0,1453000.0,جمعه,2022-08-10
1560,1401/05/22,1467000.0,1451000.0,1467000.0,دوشنبه,2022-08-13
1561,1401/05/23,1464000.0,1464000.0,1470000.0,سه‌شنبه,2022-08-14
1562,1401/05/24,1464000.0,1461000.0,1464000.0,چهارشنبه,2022-08-15
1563,1401/05/25,1460000.0,1460000.0,1467000.0,پنج‌شنبه,2022-08-16
1564,1401/05/26,1451000.0,1451000.0,1461000.0,جمعه,2022-08-17
1565,1401/05/29,1439000.0,1439000.0,1450000.0,دوشنبه,2022-08-20
1566,1401/05/30,1430000.0,1430000.0,1439000.0,سه‌شنبه,2022-08-21
1567,1401/05/31,1424000.0,1424000.0,1431000.0,چهارشنبه,2022-08-22
1568,1401/06/01,1431000.0,1425000.0,1431000.0,پنج‌شنبه,2022-08-23
1569,1401/06/02,1442000.0,1432000.0,1442000.0,جمعه,2022-08-24
1570,1401/06/05,1450000.0,1443000.0,1451000.0,دوشنبه,2022-08-27
1571,1401/06/06,1444000.0,1444000.0,1450000.0,سه‌شنبه,2022-08-28
1572,1401/06/07,1445000.0,1444000.0,1446000.0,چهارشنبه,2022-08-29
1573,1401/06/08,1441000.0,1441000.0,1446000.0,پنج‌شنبه,2022-08-30
1574,1401/06/09,1439000.0,1439000.0,1441000.0,جمعه,2022-08-31
1575,1401/06/12,1427000.0,1427000.0,1439000.0,دوشنبه,2022-09-03
1576,1401/06/13,1427000.0,1427000.0,1428000.0,سه‌شنبه,2022-09-04
1577,1401/06/14,1427000.0,1427000.0,1429000.0,چهارشنبه,2022-09-05
1578,1401/06/15,1421000.0,1421000.0,1427000.0,پنج‌شنبه,2022-09-06
1579,1401/06/16,1413000.0,1413000.0,1421000.0,جمعه,2022-09-07
1580,1401/06/19,1397000.0,1397000.0,1412000.0,دوشنبه,2022-09-10
1581,1401/06/20,1391000.0,1391000.0,1397000.0,سه‌شنبه,2022-09-11
1582,1401/06/21,1389000.0,1389000.0,1393000.0,چهارشنبه,2022-09-12
1583,1401/06/22,1393000.0,1389000.0,1393000.0,پنج‌شنبه,2022-09-13
1584,1401/06/23,1389000.0,1389000.0,1394000.0,جمعه,2022-09-14
1585,1401/06/27,1378000.0,1378000.0,1389000.0,سه‌شنبه,2022-09-18
1586,1401/06/28,1374000.0,1374000.0,1378000.0,چهارشنبه,2022-09-19
1587,1401/06/29,1367000.0,1367000.0,1374000.0,پنج‌شنبه,2022-09-20
1588,1401/06/30,1355000.0,1355000.0,1366000.0,جمعه,2022-09-21
1589,1401/07/02,1328000.0,1328000.0,1354000.0,دوشنبه,2022-09-24
1590,1401/07/04,1334000.0,1328000.0,1334000.0,چهارشنبه,2022-09-26
1591,1401/07/06,1347000.0,1335000.0,1347000.0,جمعه,2022-09-28
1592,1401/07/09,1331000.0,1331000.0,1346000.0,دوشنبه,2022-10-01
1593,1401/07/10,1322000.0,1322000.0,1330000.0,سه‌شنبه,2022-10-02
1594,1401/07/11,1319000.0,1319000.0,1323000.0,چهارشنبه,2022-10-03
1595,1401/07/12,1314000.0,1314000.0,1319000.0,پنج‌شنبه,2022-10-04
1596,1401/07/17,1305000.0,1305000.0,1316000.0,سه‌شنبه,2022-10-09
1597,1401/07/18,1304000.0,1303000.0,1306000.0,چهارشنبه,2022-10-10
1598,1401/07/19,1314000.0,1305000.0,1314000.0,پنج‌شنبه,2022-10-11
1599,1401/07/20,1320000.0,1314000.0,1320000.0,جمعه,2022-10-12
1600,1401/07/23,1318000.0,1318000.0,1320000.0,دوشنبه,2022-10-15
1601,1401/07/24,1314000.0,1314000.0,1318000.0,سه‌شنبه,2022-10-16
1602,1401/07/26,1313000.0,1311000.0,1314000.0,پنج‌شنبه,2022-10-18
1603,1401/07/27,1310000.0,1310000.0,1312000.0,جمعه,2022-10-19
1604,1401/07/30,1309000.0,1309000.0,1312000.0,دوشنبه,2022-10-22
1605,1401/08/01,1297000.0,1297000.0,1309000.0,سه‌شنبه,2022-10-23
1606,1401/08/02,1278000.0,1278000.0,1296000.0,چهارشنبه,2022-10-24
1607,1401/08/03,1267000.0,1267000.0,1278000.0,پنج‌شنبه,2022-10-25
1608,1401/08/04,1241000.0,1241000.0,1267000.0,جمعه,2022-10-26
1609,1401/08/07,1245000.0,1243000.0,1247000.0,دوشنبه,2022-10-29
1610,1401/08/08,1254000.0,1245000.0,1254000.0,سه‌شنبه,2022-10-30
1611,1401/08/09,1270000.0,1255000.0,1270000.0,چهارشنبه,2022-10-31
1612,1401/08/10,1280000.0,1271000.0,1280000.0,پنج‌شنبه,2022-11-01
1613,1401/08/11,1284000.0,1279000.0,1284000.0,جمعه,2022-11-02
1614,1401/08/14,1328000.0,1286000.0,1328000.0,دوشنبه,2022-11-05
1615,1401/08/15,1345000.0,1332000.0,1345000.0,سه‌شنبه,2022-11-06
1616,1401/08/16,1390000.0,1347000.0,1390000.0,چهارشنبه,2022-11-07
1617,1401/08/17,1408000.0,1400000.0,1413000.0,پنج‌شنبه,2022-11-08
1618,1401/08/18,1414000.0,1403000.0,1414000.0,جمعه,2022-11-09
1619,1401/08/21,1426000.0,1417000.0,1427000.0,دوشنبه,2022-11-12
1620,1401/08/22,1419000.0,1419000.0,1426000.0,سه‌شنبه,2022-11-13
1621,1401/08/23,1408000.0,1408000.0,1419000.0,چهارشنبه,2022-11-14
1622,1401/08/24,1410000.0,1409000.0,1411000.0,پنج‌شنبه,2022-11-15
1623,1401/08/25,1414000.0,1410000.0,1414000.0,جمعه,2022-11-16
1624,1401/08/29,1405000.0,1396000.0,1405000.0,سه‌شنبه,2022-11-20
1625,1401/08/30,1409000.0,1406000.0,1409000.0,چهارشنبه,2022-11-21
1626,1401/09/01,1408000.0,1407000.0,1408000.0,پنج‌شنبه,2022-11-22
1627,1401/09/02,1410000.0,1408000.0,1411000.0,جمعه,2022-11-23
1628,1401/09/05,1408000.0,1408000.0,1412000.0,دوشنبه,2022-11-26
1629,1401/09/06,1406000.0,1406000.0,1408000.0,سه‌شنبه,2022-11-27
1630,1401/09/07,1408000.0,1407000.0,1408000.0,چهارشنبه,2022-11-28
1631,1401/09/08,1414000.0,1408000.0,1414000.0,پنج‌شنبه,2022-11-29
1632,1401/09/09,1417000.0,1415000.0,1418000.0,جمعه,2022-11-30
1633,1401/09/12,1418000.0,1417000.0,1419000.0,دوشنبه,2022-12-03
1634,1401/09/13,1418000.0,1418000.0,1420000.0,سه‌شنبه,2022-12-04
1635,1401/09/14,1414000.0,1414000.0,1419000.0,چهارشنبه,2022-12-05
1636,1401/09/15,1409000.0,1409000.0,1414000.0,پنج‌شنبه,2022-12-06
1637,1401/09/16,1403000.0,1403000.0,1411000.0,جمعه,2022-12-07
1638,1401/09/19,1384000.0,1384000.0,1402000.0,دوشنبه,2022-12-10
1639,1401/09/20,1389000.0,1384000.0,1389000.0,سه‌شنبه,2022-12-11
1640,1401/09/21,1409000.0,1390000.0,1409000.0,چهارشنبه,2022-12-12
1641,1401/09/22,1454000.0,1412000.0,1454000.0,پنج‌شنبه,2022-12-13
1642,1401/09/23,1473000.0,1462000.0,1474000.0,جمعه,2022-12-14
1643,1401/09/26,1470000.0,1469000.0,1472000.0,دوشنبه,2022-12-17
1644,1401/09/27,1500000.0,1473000.0,1500000.0,سه‌شنبه,2022-12-18
1645,1401/09/28,1501000.0,1500000.0,1505000.0,چهارشنبه,2022-12-19
1646,1401/09/29,1492000.0,1492000.0,1501000.0,پنج‌شنبه,2022-12-20
1647,1401/09/30,1496000.0,1493000.0,1496000.0,جمعه,2022-12-21
1648,1401/10/03,1538000.0,1501000.0,1538000.0,دوشنبه,2022-12-24
1649,1401/10/04,1564000.0,1547000.0,1564000.0,سه‌شنبه,2022-12-25
1650,1401/10/05,1576000.0,1563000.0,1576000.0,چهارشنبه,2022-12-26
1651,1401/10/07,1647000.0,1589000.0,1647000.0,جمعه,2022-12-28
1652,1401/10/10,1590000.0,1590000.0,1620000.0,دوشنبه,2022-12-31
1653,1401/10/11,1564000.0,1564000.0,1592000.0,سه‌شنبه,2023-01-01
1654,1401/10/12,1593000.0,1569000.0,1593000.0,چهارشنبه,2023-01-02
1655,1401/10/13,1591000.0,1591000.0,1603000.0,پنج‌شنبه,2023-01-03
1656,1401/10/14,1579000.0,1579000.0,1589000.0,جمعه,2023-01-04
1657,1401/10/17,1598000.0,1584000.0,1598000.0,دوشنبه,2023-01-07
1658,1401/10/18,1635000.0,1610000.0,1636000.0,سه‌شنبه,2023-01-08
1659,1401/10/19,1647000.0,1636000.0,1647000.0,چهارشنبه,2023-01-09
1660,1401/10/20,1668000.0,1659000.0,1675000.0,پنج‌شنبه,2023-01-10
1661,1401/10/21,1652000.0,1652000.0,1665000.0,جمعه,2023-01-11
1662,1401/10/24,1644000.0,1631000.0,1644000.0,دوشنبه,2023-01-14
1663,1401/10/25,1644000.0,1644000.0,1644000.0,سه‌شنبه,2023-01-15
1664,1401/10/26,1681000.0,1650000.0,1681000.0,چهارشنبه,2023-01-16
1665,1401/10/27,1687000.0,1687000.0,1693000.0,پنج‌شنبه,2023-01-17
1666,1401/10/28,1689000.0,1683000.0,1689000.0,جمعه,2023-01-18
1667,1401/11/01,1658000.0,1658000.0,1689000.0,دوشنبه,2023-01-21
1668,1401/11/02,1653000.0,1649000.0,1663000.0,سه‌شنبه,2023-01-22
1669,1401/11/03,1654000.0,1654000.0,1668000.0,چهارشنبه,2023-01-23
1670,1401/11/04,1646000.0,1646000.0,1654000.0,پنج‌شنبه,2023-01-24
1671,1401/11/05,1612000.0,1612000.0,1647000.0,جمعه,2023-01-25
1672,1401/11/08,1600000.0,1600000.0,1613000.0,دوشنبه,2023-01-28
1673,1401/11/09,1542000.0,1542000.0,1598000.0,سه‌شنبه,2023-01-29
1674,1401/11/10,1540000.0,1531000.0,1544000.0,چهارشنبه,2023-01-30
1675,1401/11/11,1557000.0,1542000.0,1558000.0,پنج‌شنبه,2023-01-31
1676,1401/11/12,1557000.0,1556000.0,1558000.0,جمعه,2023-02-01
1677,1401/11/16,1540000.0,1540000.0,1557000.0,سه‌شنبه,2023-02-05
1678,1401/11/17,1538000.0,1535000.0,1539000.0,چهارشنبه,2023-02-06
1679,1401/11/18,1557000.0,1540000.0,1557000.0,پنج‌شنبه,2023-02-07
1680,1401/11/19,1558000.0,1558000.0,1561000.0,جمعه,2023-02-08
1681,1401/11/23,1546000.0,1546000.0,1558000.0,سه‌شنبه,2023-02-12
1682,1401/11/24,1548000.0,1547000.0,1552000.0,چهارشنبه,2023-02-13
1683,1401/11/25,1538000.0,1538000.0,1548000.0,پنج‌شنبه,2023-02-14
1684,1401/11/26,1525000.0,1525000.0,1538000.0,جمعه,2023-02-15
1685,1401/11/30,1533000.0,1525000.0,1533000.0,سه‌شنبه,2023-02-19
1686,1401/12/01,1594000.0,1549000.0,1594000.0,چهارشنبه,2023-02-20
1687,1401/12/02,1659000.0,1625000.0,1662000.0,پنج‌شنبه,2023-02-21
1688,1401/12/03,1657000.0,1654000.0,1663000.0,جمعه,2023-02-22
1689,1401/12/06,1739000.0,1695000.0,1739000.0,دوشنبه,2023-02-25
1690,1401/12/07,1804000.0,1792000.0,1814000.0,سه‌شنبه,2023-02-26
1691,1401/12/08,1809000.0,1793000.0,1818000.0,چهارشنبه,2023-02-27
1692,1401/12/09,1838000.0,1810000.0,1838000.0,پنج‌شنبه,2023-02-28
1693,1401/12/10,1822000.0,1822000.0,1835000.0,جمعه,2023-03-01
1694,1401/12/13,1788000.0,1788000.0,1812000.0,دوشنبه,2023-03-04
1695,1401/12/14,1796000.0,1791000.0,1799000.0,سه‌شنبه,2023-03-05
1696,1401/12/15,1786000.0,1781000.0,1793000.0,چهارشنبه,2023-03-06
1697,1401/12/16,1818000.0,1787000.0,1818000.0,پنج‌شنبه,2023-03-07
1698,1401/12/20,1817000.0,1817000.0,1828000.0,دوشنبه,2023-03-11
1699,1401/12/21,1783000.0,1783000.0,1810000.0,سه‌شنبه,2023-03-12
1700,1401/12/22,1782000.0,1782000.0,1789000.0,چهارشنبه,2023-03-13
1701,1401/12/23,1783000.0,1782000.0,1784000.0,پنج‌شنبه,2023-03-14
1702,1401/12/24,1821000.0,1785000.0,1821000.0,جمعه,2023-03-15
1703,1401/12/27,1906000.0,1831000.0,1907000.0,دوشنبه,2023-03-18
1704,1401/12/28,1960000.0,1922000.0,1960000.0,سه‌شنبه,2023-03-19
1705,1402/01/05,1998000.0,1969000.0,1998000.0,دوشنبه,2023-03-25
1706,1402/01/06,2019000.0000000002,2001999.9999999998,2033999.9999999998,سه‌شنبه,2023-03-26
1707,1402/01/07,2029000.0,2009999.9999999998,2029000.0,چهارشنبه,2023-03-27
1708,1402/01/08,2044000.0,2035000.0000000002,2047000.0000000002,پنج‌شنبه,2023-03-28
1709,1402/01/09,2079000.0000000002,2048000.0,2079000.0000000002,جمعه,2023-03-29
1710,1402/01/14,2089999.9999999998,2056000.0,2089999.9999999998,چهارشنبه,2023-04-03
1711,1402/01/15,2119000.0,2100000.0,2134000.0,پنج‌شنبه,2023-04-04
1712,1402/01/16,2137000.0,2111000.0,2137000.0,جمعه,2023-04-05
1713,1402/01/19,2202000.0,2141000.0,2204000.0,دوشنبه,2023-04-08
1714,1402/01/20,2213000.0,2204000.0,2214000.0,سه‌شنبه,2023-04-09
1715,1402/01/22,2180000.0,2173000.0,2184000.0,پنج‌شنبه,2023-04-11
1716,1402/01/26,2254000.0,2199000.0,2254000.0,دوشنبه,2023-04-15
1717,1402/01/27,2275000.0,2263000.0,2276000.0,سه‌شنبه,2023-04-16
1718,1402/01/28,2289000.0,2269000.0,2290000.0,چهارشنبه,2023-04-17
1719,1402/01/29,2325000.0,2296000.0,2331000.0,پنج‌شنبه,2023-04-18
1720,1402/01/30,2324000.0,2319000.0,2330000.0,جمعه,2023-04-19
1721,1402/02/04,2326000.0,2315000.0,2326000.0,چهارشنبه,2023-04-24
1722,1402/02/05,2369000.0,2336000.0,2378000.0,پنج‌شنبه,2023-04-25
1723,1402/02/06,2365000.0,2352000.0,2368000.0,جمعه,2023-04-26
1724,1402/02/09,2439000.0,2394000.0,2439000.0,دوشنبه,2023-04-29
1725,1402/02/10,2479000.0,2462000.0,2479000.0,سه‌شنبه,2023-04-30
1726,1402/02/11,2481000.0,2471000.0,2489000.0,چهارشنبه,2023-05-01
1727,1402/02/12,2518000.0,2487000.0,2518000.0,پنج‌شنبه,2023-05-02
1728,1402/02/13,2515000.0,2515000.0,2526000.0,جمعه,2023-05-03
1729,1402/02/16,2535000.0,2528000.0,2535000.0,دوشنبه,2023-05-06
1730,1402/02/17,2440000.0,2440000.0,2548000.0,سه‌شنبه,2023-05-07
1731,1402/02/18,2314000.0,2314000.0,2383000.0,چهارشنبه,2023-05-08
1732,1402/02/19,2306000.0,2261000.0,2306000.0,پنج‌شنبه,2023-05-09
1733,1402/02/20,2278000.0,2278000.0,2334000.0,جمعه,2023-05-10
1734,1402/02/23,2214000.0,2212000.0,2268000.0,دوشنبه,2023-05-13
1735,1402/02/24,2286000.0,2229000.0,2286000.0,سه‌شنبه,2023-05-14
1736,1402/02/25,2301000.0,2291000.0,2302000.0,چهارشنبه,2023-05-15
1737,1402/02/27,2321000.0,2302000.0,2321000.0,جمعه,2023-05-17
1738,1402/02/30,2298000.0,2298000.0,2329000.0,دوشنبه,2023-05-20
1739,1402/02/31,2303000.0,2291000.0,2303000.0,سه‌شنبه,2023-05-21
1740,1402/03/01,2319000.0,2309000.0,2320000.0,چهارشنبه,2023-05-22
1741,1402/03/02,2331000.0,2322000.0,2337000.0,پنج‌شنبه,2023-05-23
1742,1402/03/03,2346000.0,2346000.0,2352000.0,جمعه,2023-05-24
1743,1402/03/06,2311000.0,2311000.0,2342000.0,دوشنبه,2023-05-27
1744,1402/03/07,2257000.0,2255000.0,2308000.0,سه‌شنبه,2023-05-28
1745,1402/03/08,2275000.0,2260000.0,2275000.0,چهارشنبه,2023-05-29
1746,1402/03/09,2288000.0,2278000.0,2290000.0,پنج‌شنبه,2023-05-30
1747,1402/03/10,2271000.0,2269000.0,2289000.0,جمعه,2023-05-31
1748,1402/03/13,2280000.0,2271000.0,2280000.0,دوشنبه,2023-06-03
1749,1402/03/16,2290000.0,2282000.0,2290000.0,پنج‌شنبه,2023-06-06
1750,1402/03/17,2288000.0,2288000.0,2292000.0,جمعه,2023-06-07
1751,1402/03/20,2215000.0,2215000.0,2277000.0,دوشنبه,2023-06-10
1752,1402/03/22,2145000.0,2145000.0,2209000.0,چهارشنبه,2023-06-12
1753,1402/03/23,2155000.0,2146000.0,2155000.0,پنج‌شنبه,2023-06-13
1754,1402/03/24,2182000.0,2159000.0,2184000.0,جمعه,2023-06-14
1755,1402/03/27,2183000.0,2183000.0,2190000.0,دوشنبه,2023-06-17
1756,1402/03/28,2163000.0,2163000.0,2182000.0,سه‌شنبه,2023-06-18
1757,1402/03/29,2164000.0,2162000.0,2168000.0,چهارشنبه,2023-06-19
1758,1402/03/30,2167000.0,2161000.0,2167000.0,پنج‌شنبه,2023-06-20
1759,1402/03/31,2174000.0,2169000.0,2177000.0,جمعه,2023-06-21
1760,1402/04/03,2163000.0,2163000.0,2174000.0,دوشنبه,2023-06-24
